Gene_acc,Gene_id,84P1,84P2,84P3,84M1,84M2,84M3,Desc
187,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,487349.9688,529619.5,537593.5625,612698.875,668063.3125,654234.875,"cytidine triphosphate synthase, putative"
188,Tb11.v5.0357.1-p1;Tb927.1.1270:mRNA-p1,163544.8281,183482.2031,177311.9219,129980.0859,132373.3281,116724.5391,"homocysteine S-methyltransferase, putative"
189,Tb11.v5.0365.1-p1,1179440.375,1146614.375,1141165.375,1306671.25,1455415.625,1408074.75,"hypothetical protein, conserved"
190,Tb11.v5.0366.1-p1,863424.1875,858222,785006.3125,452507.9063,515476,538122.5,"hypothetical protein, conserved"
191,Tb11.v5.0372.1-p1;Tb927.1.1310:mRNA-p1,5893.31543,6598.459961,5610.74707,5701.644531,5759.616211,5795.143555,"transmembrane protein, conserved"
192,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,85648.41406,108252.1641,84562.25781,94053.57813,66563.86719,84628.73438,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
193,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,619924.25,611102.6875,613007.75,576504.25,537525.8125,540517.0625,"cdc2-related kinase 6, putative"
194,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,549595.4375,516489.125,504082.375,544654.1875,527083,555987.5625,"rRNA biogenesis protein, putative"
195,Tb11.v5.0394.1-p1,2829344.5,2704369,2552310.75,1678682.375,1772111.625,1842452.25,"hypothetical protein, conserved"
196,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,75949.53906,66740.35938,83440.8125,97415.78906,96364.48438,85886.60156,"potassium voltage-gated channel, putative"
197,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,257264.7813,206129.1719,297682.1563,334036.375,316403.625,210964.1875,"ATP-dependent zinc metallopeptidase, putative"
199,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,590785.0625,512734.7188,514400.1875,581391.6875,569064.0625,555050.0625,Glycerol uptake protein 1
200,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,12363306,11173387,11652174,11575763,11024556,11827351,"ATP-dependent RNA helicase SUB2, putative"
201,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,1486487.125,1659767.5,1551462,2501626.5,2876662.75,3492917.75,"hypothetical protein, conserved"
202,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,794911.75,808866.1875,751840.375,514981.0313,491845.9688,566666.375,"75 kDa invariant surface glycoprotein, putative"
203,Tb11.v5.0422.1-p1,313848.5313,329594.8125,314530,414849.5625,437090.4375,422545.5625,"SET domain containing protein, putative"
205,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,99754.46875,83664.92969,94887.4375,80127.29688,75197.4375,74754.8125,"hypothetical protein, conserved"
206,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,844098.875,793951.75,776219.125,697188.5625,742715.25,718812.375,Peroxisome biogenesis factor 12
208,Tb11.v5.0433.1-p1;Tb927.11.12720:mRNA-p1,133310.2188,127916.8047,133943.3438,123044.5156,126443.7813,121111.8047,"hypothetical protein, conserved"
209,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,337476.25,308264,312150.6875,360660.5313,358372.7813,360593.8125,Flagellum attachment zone protein 7
210,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,12795203,11865370,11490660,13496435,12914594,12386385,"adenylosuccinate synthetase, putative"
211,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,256529.3594,240991.7656,240397.4531,207536.8125,183341.0313,216165.2031,Nucleolar protein 49
213,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,1340207,1236421.5,1257877.875,1130586.375,1116979.625,1189178,"vesicular-fusion protein nsf, putative"
214,Tb11.v5.0468.1-p1,1818856.625,1113109.875,1300268.75,962375.6875,1071974.5,1179891.625,"alpha tubulin, putative"
215,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,290019232,270752000,277390368,317510336,316104640,322910720,beta tubulin
216,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,182901.5313,410225.3438,408250.0938,525202.1875,573740.9375,659621.625,"protein kinase, putative"
217,Tb11.v5.0480.1-p1;Tb927.10.15370:mRNA-p1,609216.1875,590404,587262,492800.5625,440554.9063,490734.1875,"DNA-directed RNA polymerases I and III subunit RPAC1, putative"
218,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,120732.4766,129194.5938,128650.2344,179970.5,168347.8594,187133.9844,"U3 snoRNA-associated protein UTP11, putative"
219,Tb11.v5.0485.1-p1;Tb927.10.9280:mRNA-p1,124793.6172,142351.625,151153.4219,161453.3594,138185.1406,151658.2656,"hypothetical protein, conserved"
220,Tb11.v5.0487.1-p1;Tb927.10.1200:mRNA-p1,256741.3594,284790.25,293956.4375,299731.7188,320136.0938,300877.6563,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
221,Tb11.v5.0489.1-p1,904447.875,825270.9375,886367,533839.5,604598.625,562224.75,"retrotransposon hot spot (RHS) protein, putative"
222,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,316545.75,321162.7813,308745.5625,158138.8906,144457.5469,147124.75,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
223,Tb11.v5.0501.1-p1;Tb927.10.3940:mRNA-p1,25859904,24480214,24969062,20553496,20564282,21137256,"40S ribosomal protein S3A, putative"
224,Tb11.v5.0502.1-p1;Tb927.10.3920:mRNA-p1,481573.7813,433284.4063,439666.0938,549774.125,628175.9375,680379.9375,"hypothetical protein, conserved"
225,Tb11.v5.0507.1-p1,192549.875,190359.0938,165518.5,198174.5625,206246.0938,198285.5781,"hypothetical protein, conserved"
227,Tb11.v5.0512.1-p1;Tb927.10.2180:mRNA-p1,64613.55469,62548.3125,67708.60156,51275.36719,57306.40625,51218.875,"Rtr1/RPAP2 family, putative"
229,Tb11.v5.0515.1-p1;Tb927.10.15300:mRNA-p1,11499.88574,12394.30566,11980.78223,15046.56641,13066.75684,11549.13184,"Calcium/calmodulin-dependent protein kinase kinase, putative"
230,Tb11.v5.0516.1-p1;Tb927.10.6880:mRNA-p1,5086880.5,5037688,4990154,6941284,7242257.5,6281067,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
231,Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1,138355.8906,118238.3984,122808.3672,142175.7188,133054.0625,141552.25,"hypothetical protein, conserved"
232,Tb11.v5.0523.1-p1;Tb927.1.780:mRNA-p1,456797.3125,426962.6875,382998.3125,631562.75,628681.0625,652204.8125,leucine-rich repeat-containing protein
234,Tb11.v5.0527.1-p1;Tb927.10.16110:mRNA-p1,1016524.313,932742.125,942485.3125,1154642.875,1111519,1197266.625,component of motile flagella 1
235,Tb11.v5.0530.1-p1;Tb927.9.3630:mRNA-p1,847468.3125,935808.0625,957306.0625,709190.1875,751065.25,713536.125,"BSD domain containing protein, putative"
236,Tb11.v5.0531.1-p1;Tb927.10.5620:mRNA-p1,107849512,106916360,100279968,111337992,111245904,111402736,"fructose-bisphosphate aldolase, glycosomal"
237,Tb11.v5.0538.1-p1;Tb927.8.4970:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.5010:mRNA-p1,13028116,11761717,11803739,16026562,14181262,17619594,Paraflagellar rod protein 2-5
238,Tb11.v5.0540.1-p1,682456.25,632339.875,649920.25,1135970.125,1088234.75,1088983.5,"amino acid transporter 8, putative"
239,Tb11.v5.0543.1-p1;Tb927.10.10890:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10960:mRNA-p1,56067864,53330332,54026640,63210792,63169752,67127568,"heat shock protein, putative"
240,Tb11.v5.0553.1-p1,500798.8438,504087.9375,477886.375,431177.0313,526724.8125,386982.9688,"ubiquitin hydrolase, putative"
241,Tb11.v5.0563.1-p1;Tb927.10.13270:mRNA-p1,441292.7813,372671.0938,393372.6563,379434.5625,341598.9063,384446.25,"Periodic tryptophan protein 2 homolog, putative"
242,Tb11.v5.0564.1-p1;Tb927.10.350:mRNA-p1,353098.5313,338523.3438,322352.6875,477107.7813,468036.9688,454161,"protein kinase PK4, putative"
243,Tb11.v5.0568.1-p1;Tb927.10.6590:mRNA-p1,43120.42969,45501.54688,45510.71094,45121.74219,38611.92578,47614.58594,"hypothetical protein, conserved"
245,Tb11.v5.0570.1-p1;Tb927.7.6370:mRNA-p1,53348.03125,55503.38672,53425.47266,52892.49609,51526.44141,49027.5,"Zinc finger, C3HC4 type (RING finger), putative"
246,Tb11.v5.0574.1-p1;Tb927.5.2540:mRNA-p1,158119.7344,145677.7344,150438.25,182158,173484.2813,179982.7031,"Organic solute transport protein 1, putative"
247,Tb11.v5.0578.1-p1;Tb927.10.6720:mRNA-p1;Tb927.10.6730:mRNA-p1;Tb927.10.6740:mRNA-p1,1729953.25,1366064.25,1324867.375,1197889.125,1127104.75,1276197.75,"Plasma-membrane choline transporter, putative"
248,Tb11.v5.0580.1-p1;Tb927.10.7100:mRNA-p1,426643.0625,385987.7813,389314.1563,128763.9141,129869.6406,138601.6406,delta-4 fatty acid desaturase
250,Tb11.v5.0587.1-p1;Tb927.11.4610:mRNA-p1,1649455.875,1496288.875,1534369.875,2284594.75,2343439.75,2240431.25,protein kinase A regulatory subunit
251,Tb11.v5.0594.1-p1,781973.125,739418.125,693600.8125,420615.3438,483305.2188,472835.5,"retrotransposon hot spot (RHS) protein, putative"
252,Tb11.v5.0596.1-p1;Tb927.10.4940:mRNA-p1,1544385.625,1526382.875,1620994.25,2146921.25,2509491.75,2481766,Nuclear Dbf2-related kinase
253,Tb11.v5.0597.1-p1;Tb927.10.4800:mRNA-p1,88736.6875,87660.01563,95795.75,135377.0781,131747.0625,143934.3281,"J binding protein 3, putative"
254,Tb11.v5.0601.1-p1,1432394.875,1633887.375,1727265.625,1288323.375,1442232.25,1276160.375,"major surface protease gp63, putative"
255,Tb11.v5.0611.1-p1;Tb927.7.2570:mRNA-p1,998537.5625,1116274.25,1103502.125,961661.375,908354.625,894759.375,"guide RNA associated protein, GAP2"
256,Tb11.v5.0612.1-p1;Tb927.7.7070:mRNA-p1,1720022.75,1707028.875,1638855.375,1768434.625,1911535.125,1853321,"MYND finger, putative"
257,Tb11.v5.0616.1-p1;Tb927.7.6970:mRNA-p1,702363.75,672718.5,654368.0625,719635.125,732796.75,754941.25,"paraflagellar rod protein, putative"
258,Tb11.v5.0620.1-p1,209837.5625,227734.9219,239262.7188,203112.8906,193844.5,187544.3281,"COG4 transport protein, putative"
259,Tb11.v5.0624.1-p1,2204900.75,2187923.5,2162306,1507720.25,1611346.75,1615178,"retrotransposon hot spot protein (PHS), putative"
260,Tb11.v5.0626.1-p1;Tb927.10.14800:mRNA-p1,919026.25,932372.9375,867110.625,915052.9375,925717.5625,938211.6875,"mitogen-activated protein kinase 9, putative"
261,Tb11.v5.0631.1-p1;Tb927.10.960:mRNA-p1,527471.5,478978.0313,495942.5625,361745.1563,346623.625,349256.5625,U4/U6-specific protein PRP4
262,Tb11.v5.0634.1-p1;Tb927.6.3520:mRNA-p1,66179.48438,61076.60547,58769.88281,49296.17969,45300.05469,51142.77344,"Uncharacterised ACR, YagE family COG1723, putative"
263,Tb11.v5.0636.1-p1;Tb927.10.14890:mRNA-p1,33647192,30746714,29964084,26288770,25102580,28593120,"C-terminal motor kinesin, putative"
264,Tb11.v5.0637.1-p1;Tb927.10.380:mRNA-p1,108445.0938,114362.8438,94396.10156,77363.69531,78041.82813,59842.98047,kinetoplast ribosomal PPR-repeat containing protein 5
265,Tb11.v5.0638.1-p1;Tb927.10.1050:mRNA-p1,161685.5781,153648.6094,148225.5781,155701.2031,134871.375,156471.5781,"serine peptidase, Clan SC, Family S10"
266,Tb11.v5.0639.1-p1;Tb927.5.1230:mRNA-p1,790484.5625,755320.625,819628.875,947691.8125,1053590.75,1000330.875,"hypothetical protein, conserved"
267,Tb11.v5.0647.1-p1;Tb927.11.6580:mRNA-p1,73609.1875,73011.88281,80971.40625,79869.25781,79235.17188,75510.125,"hypothetical protein, conserved"
268,Tb11.v5.0649.1-p1;Tb927.10.4050:mRNA-p1,30054.69531,24772.22656,27976.23242,32320.13281,29262.21484,19184.54297,"serine palmitoyltransferase, putative"
269,Tb11.v5.0650.1-p1;Tb927.10.2890:mRNA-p1,100512576,93138984,95587608,78204872,77083688,78926976,enolase
270,Tb11.v5.0652.1-p1;Tb927.7.3210:mRNA-p1,608971.375,407833.0938,448736.0313,341372,361069.5,346730.4063,"Pseudokinase, putative"
271,Tb11.v5.0655.1-p1;Tb927.2.830:pseudogenic_transcript-p1,845909,863018.75,905542.125,455852.875,544053.1875,458260.0625,"retrotransposon hot spot protein 1 (RHS1), interrupted"
272,Tb11.v5.0660.1-p1;Tb927.2.2190:mRNA-p1,241127.7188,231901.7969,230149.0313,225478.5156,232500.9219,238485.6094,histone deacetylase 3
273,Tb11.v5.0667.1-p1;Tb927.11.15650:mRNA-p1,164383.3438,141719.2031,148765.5,133830.8906,140466.6094,149040.6563,terminal uridylyltransferase 4
274,Tb11.v5.0668.1-p1;Tb927.10.8230:mRNA-p1,11019886,11176442,11078672,13091239,13671675,13221382,protein disulfide isomerase 2
276,Tb11.v5.0671.1-p1;Tb927.10.13010:mRNA-p1,319131.125,317814.0938,331514.375,414496.5,458291.1875,429465.4063,cAMP-dependent protein kinase catalytic subunit 3
277,Tb11.v5.0674.1-p1;Tb927.10.11360:mRNA-p1,77632.44531,82569.26563,84603.53906,94601.79688,98930.54688,95806.91406,"protein phosphatase 2A regulatory subunit, putative"
278,Tb11.v5.0680.1-p1;Tb927.10.9100:mRNA-p1,201611.7813,205823.0156,224367.3438,225736.3281,215324.2188,213815.1406,"hypothetical protein, conserved"
279,Tb11.v5.0684.1-p1;Tb927.10.2770:mRNA-p1,13960385,10208720,8585326,5855796,8043894,6720435.5,"eukaryotic translation initiation factor 5, putative"
280,Tb11.v5.0707.1-p1;Tb927.10.8650:mRNA-p1,606313.875,646071.0625,621890.375,563018,606960.25,564441.375,"ran binding protein, putative"
281,Tb11.v5.0710.1-p1,252243.4688,281316.8125,274267.9375,144695.6563,146593.0938,144494.375,"Gp63-1 surface protease homolog, putative"
282,Tb11.v5.0713.1-p1,16995974,16049638,14733159,9844382,10045508,10068627,"Retrotransposon hot spot protein 6 (RHS6), putative"
283,Tb11.v5.0718.1-p1;Tb927.10.13780:mRNA-p1,1660830,1718265.5,1772271.5,1720730.375,1890998.125,1803671.875,Glycogen synthase kinase 3 short
284,Tb11.v5.0727.1-p1;Tb927.10.8590:mRNA-p1,55581.73438,52733.15625,49835.12891,72011.48438,73254.05469,74434.32031,flagellum transition zone component
285,Tb11.v5.0731.1-p1,221500.6875,266741.0625,242118.5156,445727.3125,498875.7813,527272.25,"65 kDa invariant surface glycoprotein, putative"
287,Tb11.v5.0736.1-p1;Tb927.5.3420:mRNA-p1,133896.6406,129182.25,106948.3203,72385.82813,73295.17188,79939.125,"ABC1 family, putative"
288,Tb11.v5.0738.1-p1;Tb927.8.3510:mRNA-p1;Tb927.8.3910:mRNA-p1,254826.625,446772.4375,553827.3125,498613.1563,494435.5938,447618.125,"thymidylate kinase, putative"
289,Tb11.v5.0741.1-p1;Tb927.3.3770:mRNA-p1;Tb927.3.3790:mRNA-p1,2262083.25,2158409.5,2206907.75,2705762.5,2686942.5,2731886.75,"hypothetical protein, conserved"
290,Tb11.v5.0742.1-p1;Tb927.6.1260:mRNA-p1,1851813.75,2029067.25,1960662.375,1840220.375,1970480,1683950.75,"proteasome beta-1 subunit, putative"
291,Tb11.v5.0746.1-p1;Tb927.11.6090:mRNA-p1,421153.6875,442516.9375,421765.7813,384715.75,425557.0938,403084.8438,"tatD related deoxyribonuclease, putative"
293,Tb11.v5.0760.1-p1;Tb927.10.980:mRNA-p1,33418.58203,21919.17383,28666.45117,32775.83594,29400.42773,29994.25977,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
295,Tb11.v5.0775.1-p1;Tb927.10.7560:mRNA-p1,209475.1094,211328.7031,210859.0938,189016.875,211773.0156,200132.7344,"methyltransferase domain containing protein, putative"
296,Tb11.v5.0778.1-p1;Tb927.7.680:mRNA-p1,57379.01563,64543.60938,66067.34375,69531.42969,71087.84375,68440.00781,"chaperone protein DnaJ, putative"
298,Tb11.v5.0807.1-p1;Tb927.9.13510:mRNA-p1,1187513.625,1118814.5,1072343.5,1157557.625,1147605.125,1186252,Poly(A)-specific ribonuclease PARN-3
301,Tb11.v5.0818.1-p1;Tb927.3.2340:mRNA-p1,468449.5625,476601.5938,484059.25,474627.3125,434323.3438,452202.8125,Peroxisome biogenesis protein 2
303,Tb11.v5.0831.1-p1;Tb927.3.3400:mRNA-p1,99445.78125,86545.35938,91424.46875,117235.5625,104314.3125,98530.67188,"kinesin, putative"
304,Tb11.v5.0832.1-p1;Tb927.10.1800:mRNA-p1,154269.1875,134855.7969,143151.25,90338.11719,86866.64063,100779.5938,"methyltransferase domain containing protein, putative"
306,Tb11.v5.0853.1-p1;Tb927.10.10020:mRNA-p1,839735.0625,787802.9375,781861.5625,318614.7188,345252.875,377727.5,"Rab5 GDP/GTP exchange factor (Rabex-5), putative"
307,Tb11.v5.0861.1-p1;Tb927.8.4030:mRNA-p1;Tb927.8.4080:mRNA-p1,578689.375,519833.5313,501351.8125,560524.625,595119,538002,"hypothetical protein, conserved"
308,Tb11.v5.0880.1-p1;Tb927.4.5240:mRNA-p1;Tb927.4.5250:mRNA-p1;Tb927.4.5260:mRNA-p1;Tb927.4.5270:mRNA-p1;Tb927.4.5280:mRNA-p1;Tb927.4.5290:mRNA-p1;Tb927.4.5300:mRNA-p1,247096.9531,236361.4219,236078.3906,93198.85156,96179,98709.66406,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
314,Tb11.v5.0962.1-p1;Tb927.4.3090:mRNA-p1,82059.86719,91693.35938,88725.75,90305.3125,101414.8906,99988.88281,"hypothetical protein, conserved"
315,Tb11.v5.0965.1-p1;Tb927.4.3020:mRNA-p1,24831.52148,23859.32227,23222.28906,15676.73828,14217.12598,13650.24023,"ATP-dependent DEAH-box RNA helicase, putative"
316,Tb11.v5.0967.1-p1;Tb927.4.3000:mRNA-p1,105037.3125,97140.82031,102393.4688,106614.0156,105969.9922,100591.2891,"hypothetical protein, conserved"
317,Tb11.v5.0968.1-p1;Tb927.4.2990:mRNA-p1,209959.625,192995.5938,200418.0156,278878.8125,264045.5938,276630,"hypothetical protein, conserved"
318,Tb11.v5.0985.1-p1;Tb927.5.130:mRNA-p1,1297487.625,1300601.375,1214477.125,1149777.5,1319930.5,1247537,"variant surface glycoprotein (VSG)-related, putative"
319,Tb11.v5.1013.1-p1;Tb927.10.11640:mRNA-p1,124696.4531,205677.5469,189211.5313,208667.9219,227913.2813,282900.875,"Protein prenyltransferase alpha subunit repeat, putative"
321,Tb11.v5.1022.1-p1;Tb927.10.3340:mRNA-p1,172707.2813,159731.7188,186139.9063,141705.0625,137329.4531,156369.0781,"CMGC/MAPK protein kinase, putative"
322,Tb11.v5.1026.1-p1,322907.5313,168773.9219,241421.5781,467232.6563,290041.2188,350403.2188,"procyclin-associated gene 2-like protein, putative"
324,Tb11.v5.1046.1-p1;Tb927.10.2090:mRNA-p1;Tb927.10.2100:mRNA-p1;Tb927.10.2110:mRNA-p1,186516432,180923648,194412144,175515152,171026256,180733376,elongation factor 1-alpha
325,Tb11.v5.1055.1-p1;Tb927.3.4290:mRNA-p1;Tb927.3.4300:mRNA-p1;Tb927.3.4310:mRNA-p1;Tb927.3.4320:mRNA-p1;Tb927.3.4330:mRNA-p1,15784344,15383372,14661798,19700388,20507054,19724028,Paraflagellar rod protein 1-5
326,Tb11.v5.1057.1-p1;Tb927.10.12040:mRNA-p1,2332775.25,2142641.5,2107994.25,3195781.5,3355077.25,3625887.5,"mitogen-activated protein kinase 11, putative"
327,Tb11.v5.1059.1-p1;Tb927.11.3590:mRNA-p1;Tb927.11.3600:mRNA-p1,23982232,22711994,23745436,19479444,20278154,17863850,"40S ribosomal protein S4, putative"
328,Tb427.BES10.2,5792833,4686080.5,5362008,6397129.5,6200766.5,6521790.5,Tb427.BES10.2
329,Tb427.BES122.1,4129.287598,4369.203125,5919.824219,1718.227295,4321.253906,1294.518799,Tb427.BES122.1
331,Tb427.BES126.15,543894,543026.75,522403.5,531382.75,524508.1875,511115.9688,Tb427.BES126.15
332,Tb427.BES126.2,162756.2344,231261.375,234530.5625,279098.5938,26146.01953,256533.2031,Tb427.BES126.2
334,Tb427.BES129.14,18614.32617,17552.22461,17589.16211,12623.2666,21959.5625,11353.70508,Tb427.BES129.14
335,Tb427.BES134.1,149194.9219,159188.1875,158708.8438,55792.28125,59786.5,47765.64063,Tb427.BES134.1
336,Tb427.BES134.3,73395.46094,66763.40625,79727.76563,58025.9375,56090.38672,69559.47656,Tb427.BES134.3
338,Tb427.BES134.5,89821.01563,108462.3359,69662.61719,46255.125,403360.0625,93011.67969,Tb427.BES134.5
339,Tb427.BES15.1,210995.0781,208756.9063,182769.5313,143314.7344,129378.4375,153741.6406,Tb427.BES15.1
340,Tb427.BES15.12;Tb427.BES4.11,107805.7109,143260.7188,156046.3125,157573.1094,139034.5469,123687.8047,Tb427.BES15.12;Tb427.BES4.11
341,Tb427.BES15.2;Tb427.BES4.1,103208.8281,113373.8125,112231.2578,89656.14063,84686.20313,86901.04688,Tb427.BES15.2;Tb427.BES4.1
343,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9,1145514.125,1195828.625,1190196.5,1007886.313,1094324,1078741.75,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9
344,Tb427.BES153.14;Tb427.BES65.13,69768.98438,87649.32031,75435.8125,88181.84375,65112.44141,65341.87891,Tb427.BES153.14;Tb427.BES65.13
345,Tb427.BES153.2;Tb427.BES65.1,3730226,3574784.75,3805470.25,4414396.5,4390822,4836770.5,Tb427.BES153.2;Tb427.BES65.1
346,Tb427.BES153.4;Tb427.BES65.3,1248364.125,1200960.875,1137846,1060815.625,874444.0625,1031625.688,Tb427.BES153.4;Tb427.BES65.3
347,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6,921833.0625,961683.5,885667.125,662287.625,648707.4375,542110,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6
348,Tb427.BES28.11;Tb427.BES5.9,509931.8438,536868.125,591853.6875,513477.5313,480581.4375,492909.2813,Tb427.BES28.11;Tb427.BES5.9
349,Tb427.BES28.15;Tb427.BES5.12,25277.37109,21461.28906,25581.47266,21190.29883,31216.11133,24230.57031,Tb427.BES28.15;Tb427.BES5.12
350,Tb427.BES28.7;Tb427.BES5.5,136623.7969,122518.5781,124045.5469,115710.6484,118026.6641,98029.40625,Tb427.BES28.7;Tb427.BES5.5
353,Tb427.BES29.9,258116.2188,255385.1094,228814,252085.7188,237503.0313,249632.8906,Tb427.BES29.9
354,Tb427.BES40.1,105872.2266,112982.6953,114766.2109,79741.96094,74561.95313,71778.21094,Tb427.BES40.1
355,Tb427.BES40.10,13978394,14178120,14632202,9384760,10242639,9673999,Tb427.BES40.10
356,Tb427.BES40.13;Tb427.BES56.6,202982.0156,212849.8906,195156.6094,187405.7188,189519,174501.4844,Tb427.BES40.13;Tb427.BES56.6
357,Tb427.BES40.15,2197380.75,2110052.75,2119807.25,1851488.75,1787291.625,1772790.875,Tb427.BES40.15
358,Tb427.BES40.16,5555450.5,5331822,5597221,3242783.75,3654354.5,3390780.5,Tb427.BES40.16
359,Tb427.BES40.20,2436760.25,2308924.5,2311511,2630369.75,2769549.25,2287306.25,Tb427.BES40.20
360,Tb427.BES40.22,349362720,350470496,363968288,469545504,488797312,474377216,Tb427.BES40.22
361,Tb427.BES40.7,943647.125,888304.75,884888.75,677415.875,711430.875,730865.875,Tb427.BES40.7
